ACVR1C,63.75,84.55,76.51,60.22,75.08,71.46,73.72,65.65,70.59
ACVR2A,213.955,179.92000000000002,183.93,196.82999999999998,255.395,180.3,213.7,225.925,269.25
ACVR2B,86.055,80.97,79.134999999999991,88.740000000000009,87.009999999999991,81.574999999999989,90.88,84.92,82.539999999999992
ACVRL1,81.16,84.9,78.39,66.59,74.66,66.28,70.18,69.64,63.15
ACY1,1224.22,1470.08,1400.38,1298.89,1244.7,1393.13,1180.44,1026.48,997.13
ACY3,71.74,84.09,72.73,69.56,61.81,69.96,73.57,65.87,69.26
ACYP1,379.24333333333334,364.13666666666671,369.10666666666663,324.05333333333334,348.33333333333331,321.95666666666665,223.11666666666667,237.89333333333332,259
ACYP2,170.075,192.34,191.58499999999998,236.055,211.11,275.19,251.71,183.76999999999998,229.60000000000002
ADA,403.7,428.48,489.88,365.63,455.59,438.49,358.54,401.78,388.81
ADAD1,72.21,65.56,70.33,73.18,69.35,57.55,64.32,74.51,73.5
ADAD2,71.27,80.96,69.19,83.46,83.12,67.6,68.34,71.88,69.97
ADAL,165.57,144.03,133.35,177.72,194.68,144.81,203.91,207.65,176.65
ADAM10,223.42,207.22,197.14499999999998,185.935,171.715,172.89,224.69,216.29999999999998,200.45
ADAM11,97.45,93.91,96.88,104.72,113.91,120.75,95.1,106.39,88.85
ADAM12,77.606666666666669,77.183333333333337,72.183333333333337,75.196666666666673,76.36666666666666,69.33,71.206666666666663,84.350000000000009,72.646666666666661
ADAM15,2310.6800000000007,2445.645,2417.7775,2716.265,2753.32,2653.12,3119.6875,3261.6825,3338.6225
ADAM17,335.645,326.1,334.855,333.64000000000004,388.46500000000003,294.87,406.56,364.515,360.455
ADAM18,69.54,74.59,77.66,81.03,78.05,81.72,78.96,64.59,75.2
ADAM19,349.03999999999996,389.43666666666667,383.78999999999996,396.44333333333338,384.04,410.09,367.76,346.06333333333333,316.62
ADAM2,73.24,100.06,84.08,78.34,104.96,75.96,104.5,88.63,83.98
ADAM20,79.69,89.03,77.21,78.67,72.44,80.74,65.49,89.18,67.68
ADAM21,89.79,99.69,99.93,94.33,81.76,96.4,96.38,94.51,108.27
ADAM22,72.736666666666665,69.216666666666654,61.923333333333325,73.399999999999991,70.456666666666663,66.06,70.50333333333333,74.336666666666659,70.353333333333339
ADAM23,74.47,72.57,60.87,82.86,69.29,83.53,76.93,83.17,64.62
ADAM28,72.486666666666665,69.826666666666668,69.643333333333331,70.69,72.913333333333341,69.193333333333342,79.713333333333324,72.943333333333328,61.75333333333333
ADAM29,72.57,86.36,95.51,76.74,89.78,71.18,81.13,92.79,79.35
ADAM30,65.11,87.58,74.58,74,82.36,79.17,64.48,60.83,82.64
ADAM32,77.4525,79.327499999999986,90.86,88.98,76.565,78.7775,80.612500000000011,78.802500000000009,84.337499999999991
ADAM33,91.265,105.14,88.92,103.875,93.96,90.405,90.385,95.385,97.47999999999999
ADAM3A,65.186666666666667,71.22,67.176666666666662,74.64,67.033333333333317,74.043333333333337,72.836666666666659,72.396666666666661,69.483333333333334
ADAM5,65.81,75.025,73.675,74.324999999999989,74.830000000000013,82.19,73.264999999999986,74.715,94.915
ADAM5P,75.17,73.39,69.33,66.27,72.02,71.28,65.95,70.26,80.32
ADAM6,82.699999999999989,77.355,69.31,75.025,94.72,70.385,81.685,77.69,80.58
ADAM7,88.42,98.65,71.7,97.74,92.72,88.06,83.9,89.32,91.5
ADAM8,90.35,78.16,81.92,73.95,65.24,77.63,87.19,78.55,86.92
ADAM9,147,188.21,160.96,169.35,180.7,183.14,215.1,181.57,192.67
ADAMDEC1,69.5,78.92,64.335000000000008,66.294999999999987,73.465,69.965,68.460000000000008,67.215,72.935
ADAMTS1,77.64,69.12,65.26,80.41,71.27,68.49,77.24,79.22,77.79
ADAMTS10,90.36,91.85,79.83,82.47,92.55,92.23,71.9,67.6,84.85
ADAMTS12,70.21,65.16,81.62,72.21,78.97,73.93,67.23,60.5,71.47
ADAMTS13,77.823333333333338,74.3,83.213333333333324,78.27,88.676666666666662,79.346666666666678,81.11,82.783333333333331,76.703333333333333
ADAMTS14,72.643333333333331,78.926666666666662,82.86333333333333,83.24666666666667,77.073333333333338,77.056666666666672,72.973333333333315,72.353333333333339,83.11333333333333
